 5.0000000000000033e-01 2.6645352591003757e-15 -3.0848426185190083e-16
 5.0100000000000033e-01 1.7763568394002505e-15 -7.7131086929758453e-04
 1.4100000000000001e-01 6.8740110454606942e+00 3.9116678876557918e-02
 5.0000000000000033e-01 4.4408920985006262e-15 -3.0551746614294215e-16
 5.0100000000000033e-01 4.4408920985006262e-15 -7.7131086929766563e-04
 5.0000000000000033e-01 2.6645352591003757e-15 -3.2127198500983210e-16
 5.0100000000000033e-01 5.3290705182007514e-15 -7.7131086929760199e-04
