 5.0000000000000033e-01 1.0658141036401503e-14
 5.0100000000000033e-01 -1.7763568394002505e-15
 1.4100000000000001e-01 6.1616002468061657e+00
 5.0000000000000033e-01 1.0436096431476471e-14
 5.0100000000000033e-01 -5.9952043329758453e-15
 5.0000000000000033e-01 -7.5495165674510645e-15
 5.0100000000000033e-01 -3.5527136788005009e-15
