 5.0000000000000033e-01 8.8817841970012523e-15
 5.0100000000000033e-01 2.2204460492503131e-15
 1.4100000000000001e-01 -7.1238072317612957e+00
 5.0000000000000033e-01 1.5543122344752192e-14
 5.0100000000000033e-01 -1.7763568394002505e-15
 5.0000000000000033e-01 -6.4392935428259079e-15
 5.0100000000000033e-01 3.1086244689504383e-15
