 5.0000000000000033e-01 1.7000000000000000e+01 -3.0848426185190083e-16
 5.0100000000000033e-01 1.5000000000000000e+01 -7.7131086929758453e-04
 1.4100000000000001e-01 1.0000000000000000e+00 3.9116678876557918e-02
 5.0000000000000033e-01 1.7000000000000000e+01 -3.0551746614294215e-16
 5.0100000000000033e-01 1.5000000000000000e+01 -7.7131086929766563e-04
 5.0000000000000033e-01 1.9000000000000000e+01 -3.2127198500983210e-16
 5.0100000000000033e-01 1.3000000000000000e+01 -7.7131086929760199e-04
